frame,track_id,x1,y1,x2,y2,foot_x,foot_y,x_pitch,y_pitch,in_pitch,conf
3,8,995.3,776.7,1009.7,815.4,1002.5,815.4,55.01,52.194,1,0.761
3,9,1031.8,725.3,1045.4,752.1,1038.6,752.1,58.281,33.6,1,0.742
3,10,413.0,721.3,426.2,753.7,419.6,753.7,3.95,34.895,1,0.727
3,11,1459.1,773.6,1476.5,810.7,1467.8,810.7,87.186,50.439,1,0.697
3,12,1281.9,717.3,1295.6,749.7,1288.7,749.7,79.975,32.426,1,0.761
3,13,1067.0,680.1,1075.9,707.9,1071.4,707.9,62.57,13.761,1,0.688
3,14,1351.0,707.7,1366.1,741.4,1358.5,741.4,87.046,29.16,1,0.753
3,15,1185.1,706.8,1198.3,739.0,1191.7,739.0,72.397,28.373,1,0.735
3,16,1141.9,691.1,1156.0,716.3,1148.9,716.3,70.04,18.097,1,0.556
3,17,1313.9,709.4,1329.0,746.2,1321.4,746.2,83.179,31.09,1,0.712
3,18,1208.1,688.8,1220.9,716.8,1214.5,716.8,76.547,18.29,1,0.593
3,19,1300.6,733.4,1316.4,770.1,1308.5,770.1,79.589,39.44,1,0.61
3,21,991.1,739.9,1006.6,780.3,998.9,780.3,54.8,42.965,1,0.606
3,24,1200.5,698.0,1210.0,730.0,1205.2,730.0,74.38,24.537,1,0.677
4,1,1537.1,718.7,1551.2,751.4,1544.2,751.4,101.388,32.794,1,0.786
4,2,1115.4,737.2,1138.9,771.7,1127.2,771.7,65.073,40.166,1,0.799
4,3,1359.1,768.5,1373.7,809.4,1366.4,809.4,80.357,50.263,1,0.792
4,4,1052.7,716.8,1070.2,747.4,1061.4,747.4,60.364,31.799,1,0.77
4,5,1447.8,755.5,1461.5,793.9,1454.7,793.9,88.125,46.195,1,0.796
4,6,1335.4,791.2,1360.5,834.1,1347.9,834.1,77.241,55.813,1,0.764
4,7,1290.3,754.3,1306.3,791.1,1298.3,791.1,76.999,45.655,1,0.763
4,8,994.9,774.7,1009.9,815.2,1002.4,815.2,55.004,52.141,1,0.757
4,9,1031.9,725.5,1045.3,752.1,1038.6,752.1,58.276,33.589,1,0.77
4,10,413.0,721.3,426.2,753.7,419.6,753.7,3.946,34.898,1,0.724
4,11,1459.6,773.4,1477.1,810.7,1468.4,810.7,87.224,50.441,1,0.705
4,12,1283.0,716.7,1296.8,749.6,1289.9,749.6,80.082,32.404,1,0.736
4,13,1066.7,680.7,1075.5,708.0,1071.1,708.0,62.527,13.814,1,0.748
4,14,1349.5,707.7,1364.7,741.2,1357.1,741.2,86.947,29.078,1,0.687
4,15,1182.8,706.6,1196.0,738.2,1189.4,738.2,72.248,28.049,1,0.728
4,16,1140.7,691.2,1154.9,716.7,1147.8,716.7,69.898,18.304,1,0.747
